date,time,hour,ac,month,day
2023-01-26,07:00:00,7,0.44,1,3
2023-01-26,08:00:00,8,0.39,1,3
2023-01-26,09:00:00,9,0.42,1,3
2023-01-26,10:00:00,10,0.37,1,3
2023-01-26,11:00:00,11,0.43,1,3
2023-01-26,12:00:00,12,0.48,1,3
2023-01-26,13:00:00,13,0.23,1,3
2023-01-26,14:00:00,14,0.21,1,3
2023-01-26,15:00:00,15,0.5,1,3
2023-01-26,16:00:00,16,0.24,1,3
2023-01-26,17:00:00,17,0.12,1,3
2023-01-26,18:00:00,18,0.28,1,3
2023-01-26,19:00:00,19,0.4,1,3
2023-01-26,20:00:00,20,0.1,1,3
2023-01-26,21:00:00,21,0.46,1,3
2023-01-26,22:00:00,22,0.17,1,3
2023-01-26,23:00:00,23,0.31,1,3
2023-01-27,00:00:00,0,0.17,1,4
2023-01-27,01:00:00,1,0.36,1,4
2023-01-27,02:00:00,2,0.26,1,4
2023-01-27,03:00:00,3,0.33,1,4
2023-01-27,04:00:00,4,0.34,1,4
2023-01-27,05:00:00,5,0.17,1,4
2023-01-27,06:00:00,6,0.2,1,4
2023-01-27,07:00:00,7,0.38,1,4
2023-01-27,08:00:00,8,0.24,1,4
2023-01-27,09:00:00,9,0.42,1,4
2023-01-27,10:00:00,10,0.44,1,4
2023-01-27,11:00:00,11,0.28,1,4
2023-01-27,12:00:00,12,0.31,1,4
2023-01-27,13:00:00,13,0.49,1,4
2023-01-27,14:00:00,14,0.35,1,4
2023-01-27,15:00:00,15,0.26,1,4
2023-01-27,16:00:00,16,0.14,1,4
2023-01-27,17:00:00,17,0.26,1,4
2023-01-27,18:00:00,18,0.17,1,4
2023-01-27,19:00:00,19,0.48,1,4
2023-01-27,20:00:00,20,0.35,1,4
2023-01-27,21:00:00,21,0.39,1,4
2023-01-27,22:00:00,22,0.27,1,4
2023-01-27,23:00:00,23,0.31,1,4
2023-01-28,00:00:00,0,0.1,1,5
2023-01-28,01:00:00,1,0.37,1,5
2023-01-28,02:00:00,2,0.5,1,5
2023-01-28,03:00:00,3,0.48,1,5
2023-01-28,04:00:00,4,0.27,1,5
2023-01-28,05:00:00,5,0.13,1,5
2023-01-28,06:00:00,6,0.17,1,5
2023-01-28,07:00:00,7,0.19,1,5
2023-01-28,08:00:00,8,0.33,1,5
2023-01-28,09:00:00,9,0.22,1,5
2023-01-28,10:00:00,10,0.21,1,5
2023-01-28,11:00:00,11,0.12,1,5
2023-01-28,12:00:00,12,0.43,1,5
2023-01-28,13:00:00,13,0.13,1,5
2023-01-28,14:00:00,14,0.23,1,5
2023-01-28,15:00:00,15,0.4,1,5
2023-01-28,16:00:00,16,0.37,1,5
2023-01-28,17:00:00,17,0.36,1,5
2023-01-28,18:00:00,18,0.26,1,5
2023-01-28,19:00:00,19,0.26,1,5
2023-01-28,20:00:00,20,0.13,1,5
2023-01-28,21:00:00,21,0.36,1,5
2023-01-28,22:00:00,22,0.26,1,5
2023-01-28,23:00:00,23,0.47,1,5
2023-01-29,00:00:00,0,0.43,1,6
2023-01-29,01:00:00,1,0.41,1,6
2023-01-29,02:00:00,2,0.37,1,6
2023-01-29,03:00:00,3,0.37,1,6
2023-01-29,04:00:00,4,0.38,1,6
2023-01-29,05:00:00,5,0.15,1,6
2023-01-29,06:00:00,6,0.29,1,6
2023-01-29,07:00:00,7,0.2,1,6
2023-01-29,08:00:00,8,0.22,1,6
2023-01-29,09:00:00,9,0.33,1,6
2023-01-29,10:00:00,10,0.47,1,6
2023-01-29,11:00:00,11,0.38,1,6
2023-01-29,12:00:00,12,0.22,1,6
2023-01-29,13:00:00,13,0.34,1,6
2023-01-29,14:00:00,14,0.24,1,6
2023-01-29,15:00:00,15,0.14,1,6
2023-01-29,16:00:00,16,0.38,1,6
2023-01-29,17:00:00,17,0.48,1,6
2023-01-29,18:00:00,18,0.34,1,6
2023-01-29,19:00:00,19,0.17,1,6
2023-01-29,20:00:00,20,0.33,1,6
2023-01-29,21:00:00,21,0.37,1,6
2023-01-29,22:00:00,22,0.38,1,6
2023-01-29,23:00:00,23,0.35,1,6
2023-01-30,00:00:00,0,0.44,1,0
2023-01-30,01:00:00,1,0.33,1,0
2023-01-30,02:00:00,2,0.32,1,0
2023-01-30,03:00:00,3,0.38,1,0
2023-01-30,04:00:00,4,0.33,1,0
2023-01-30,05:00:00,5,0.38,1,0
2023-01-30,06:00:00,6,0.12,1,0
2023-01-30,07:00:00,7,0.4,1,0
2023-01-30,08:00:00,8,0.33,1,0
2023-01-30,09:00:00,9,0.16,1,0
2023-01-30,10:00:00,10,0.15,1,0
2023-01-30,11:00:00,11,0.36,1,0
2023-01-30,12:00:00,12,0.16,1,0
2023-01-30,13:00:00,13,0.15,1,0
2023-01-30,14:00:00,14,0.32,1,0
2023-01-30,15:00:00,15,0.32,1,0
2023-01-30,16:00:00,16,0.16,1,0
2023-01-30,17:00:00,17,0.4,1,0
2023-01-30,18:00:00,18,0.43,1,0
2023-01-30,19:00:00,19,0.49,1,0
2023-01-30,20:00:00,20,0.33,1,0
2023-01-30,21:00:00,21,0.11,1,0
2023-01-30,22:00:00,22,0.28,1,0
2023-01-30,23:00:00,23,0.25,1,0
2023-01-31,00:00:00,0,0.34,1,1
2023-01-31,01:00:00,1,0.41,1,1
2023-01-31,02:00:00,2,0.19,1,1
2023-01-31,03:00:00,3,0.41,1,1
2023-01-31,04:00:00,4,0.17,1,1
2023-01-31,05:00:00,5,0.3,1,1
2023-01-31,06:00:00,6,0.12,1,1
2023-01-31,07:00:00,7,0.48,1,1
2023-01-31,08:00:00,8,0.36,1,1
2023-01-31,09:00:00,9,0.17,1,1
2023-01-31,10:00:00,10,0.5,1,1
2023-01-31,11:00:00,11,0.13,1,1
2023-01-31,12:00:00,12,0.27,1,1
2023-01-31,13:00:00,13,0.34,1,1
2023-01-31,14:00:00,14,0.17,1,1
2023-01-31,15:00:00,15,0.13,1,1
2023-01-31,16:00:00,16,0.45,1,1
2023-01-31,17:00:00,17,0.17,1,1
2023-01-31,18:00:00,18,0.43,1,1
2023-01-31,19:00:00,19,0.27,1,1
2023-01-31,20:00:00,20,0.37,1,1
2023-01-31,21:00:00,21,0.46,1,1
2023-01-31,22:00:00,22,0.27,1,1
2023-01-31,23:00:00,23,0.32,1,1
2023-02-01,00:00:00,0,0.41,2,2
2023-02-01,01:00:00,1,0.39,2,2
2023-02-01,02:00:00,2,0.34,2,2
2023-02-01,03:00:00,3,0.39,2,2
2023-02-01,04:00:00,4,0.14,2,2
2023-02-01,05:00:00,5,0.18,2,2
2023-02-01,06:00:00,6,0.42,2,2
2023-02-01,07:00:00,7,0.21,2,2
2023-02-01,08:00:00,8,0.27,2,2
2023-02-01,09:00:00,9,0.19,2,2
2023-02-01,10:00:00,10,0.37,2,2
2023-02-01,11:00:00,11,0.28,2,2
2023-02-01,12:00:00,12,0.39,2,2
2023-02-01,13:00:00,13,0.2,2,2
2023-02-01,14:00:00,14,0.2,2,2
2023-02-01,15:00:00,15,0.49,2,2
2023-02-01,16:00:00,16,0.38,2,2
2023-02-01,17:00:00,17,0.33,2,2
2023-02-01,18:00:00,18,0.4,2,2
2023-02-01,19:00:00,19,0.46,2,2
2023-02-01,20:00:00,20,0.48,2,2
2023-02-01,21:00:00,21,0.2,2,2
2023-02-01,22:00:00,22,0.44,2,2
2023-02-01,23:00:00,23,0.23,2,2
2023-02-02,00:00:00,0,0.42,2,3
2023-02-02,01:00:00,1,0.4,2,3
2023-02-02,02:00:00,2,0.38,2,3
2023-02-02,03:00:00,3,0.12,2,3
2023-02-02,04:00:00,4,0.43,2,3
2023-02-02,05:00:00,5,0.28,2,3
2023-02-02,06:00:00,6,0.37,2,3
2023-02-02,07:00:00,7,0.26,2,3
2023-02-02,08:00:00,8,0.21,2,3
2023-02-02,09:00:00,9,0.16,2,3
2023-02-02,10:00:00,10,0.24,2,3
2023-02-02,11:00:00,11,0.16,2,3
2023-02-02,12:00:00,12,0.27,2,3
2023-02-02,13:00:00,13,0.27,2,3
2023-02-02,14:00:00,14,0.34,2,3
2023-02-02,15:00:00,15,0.18,2,3
2023-02-02,16:00:00,16,0.4,2,3
2023-02-02,17:00:00,17,0.27,2,3
2023-02-02,18:00:00,18,0.39,2,3
2023-02-02,19:00:00,19,0.18,2,3
2023-02-02,20:00:00,20,0.37,2,3
2023-02-02,21:00:00,21,0.28,2,3
2023-02-02,22:00:00,22,0.32,2,3
2023-02-02,23:00:00,23,0.1,2,3
2023-02-03,00:00:00,0,0.1,2,4
2023-02-03,01:00:00,1,0.32,2,4
2023-02-03,02:00:00,2,0.3,2,4
2023-02-03,03:00:00,3,0.22,2,4
2023-02-03,04:00:00,4,0.15,2,4
2023-02-03,05:00:00,5,0.13,2,4
2023-02-03,06:00:00,6,0.11,2,4
2023-02-03,07:00:00,7,0.46,2,4
2023-02-03,08:00:00,8,0.32,2,4
2023-02-03,09:00:00,9,0.42,2,4
2023-02-03,10:00:00,10,0.25,2,4
2023-02-03,11:00:00,11,0.24,2,4
2023-02-03,12:00:00,12,0.41,2,4
2023-02-03,13:00:00,13,0.35,2,4
2023-02-03,14:00:00,14,0.35,2,4
2023-02-03,15:00:00,15,0.24,2,4
2023-02-03,16:00:00,16,0.18,2,4
2023-02-03,17:00:00,17,0.25,2,4
2023-02-03,18:00:00,18,0.14,2,4
2023-02-03,19:00:00,19,0.23,2,4
2023-02-03,20:00:00,20,0.16,2,4
2023-02-03,21:00:00,21,0.15,2,4
2023-02-03,22:00:00,22,0.4,2,4
2023-02-03,23:00:00,23,0.17,2,4
2023-02-04,00:00:00,0,0.48,2,5
2023-02-04,01:00:00,1,0.29,2,5
2023-02-04,02:00:00,2,0.48,2,5
2023-02-04,03:00:00,3,0.4,2,5
2023-02-04,04:00:00,4,0.42,2,5
2023-02-04,05:00:00,5,0.26,2,5
2023-02-04,06:00:00,6,0.24,2,5
2023-02-04,07:00:00,7,0.22,2,5
2023-02-04,08:00:00,8,0.48,2,5
2023-02-04,09:00:00,9,0.2,2,5
2023-02-04,10:00:00,10,0.49,2,5
2023-02-04,11:00:00,11,0.39,2,5
2023-02-04,12:00:00,12,0.24,2,5
2023-02-04,13:00:00,13,0.43,2,5
2023-02-04,14:00:00,14,0.45,2,5
2023-02-04,15:00:00,15,0.17,2,5
2023-02-04,16:00:00,16,0.12,2,5
2023-02-04,17:00:00,17,0.48,2,5
2023-02-04,18:00:00,18,0.39,2,5
2023-02-04,19:00:00,19,0.17,2,5
2023-02-04,20:00:00,20,0.4,2,5
2023-02-04,21:00:00,21,0.3,2,5
2023-02-04,22:00:00,22,0.17,2,5
2023-02-04,23:00:00,23,0.32,2,5
2023-02-05,00:00:00,0,0.39,2,6
2023-02-05,01:00:00,1,0.32,2,6
2023-02-05,02:00:00,2,0.35,2,6
2023-02-05,03:00:00,3,0.43,2,6
2023-02-05,04:00:00,4,0.33,2,6
2023-02-05,05:00:00,5,0.12,2,6
2023-02-05,06:00:00,6,0.28,2,6
2023-02-05,07:00:00,7,0.25,2,6
2023-02-05,08:00:00,8,0.34,2,6
2023-02-05,09:00:00,9,0.4,2,6
2023-02-05,10:00:00,10,0.47,2,6
2023-02-05,11:00:00,11,0.32,2,6
2023-02-05,12:00:00,12,0.34,2,6
2023-02-05,13:00:00,13,0.33,2,6
2023-02-05,14:00:00,14,0.35,2,6
2023-02-05,15:00:00,15,0.37,2,6
2023-02-05,16:00:00,16,0.35,2,6
2023-02-05,17:00:00,17,0.18,2,6
2023-02-05,18:00:00,18,0.11,2,6
2023-02-05,19:00:00,19,0.32,2,6
2023-02-05,20:00:00,20,0.4,2,6
2023-02-05,21:00:00,21,0.23,2,6
2023-02-05,22:00:00,22,0.4,2,6
2023-02-05,23:00:00,23,0.36,2,6
2023-02-06,00:00:00,0,0.45,2,0
2023-02-06,01:00:00,1,0.26,2,0
2023-02-06,02:00:00,2,0.22,2,0
2023-02-06,03:00:00,3,0.33,2,0
2023-02-06,04:00:00,4,0.38,2,0
2023-02-06,05:00:00,5,0.12,2,0
2023-02-06,06:00:00,6,0.39,2,0
2023-02-06,07:00:00,7,0.25,2,0
2023-02-06,08:00:00,8,0.13,2,0
2023-02-06,09:00:00,9,0.32,2,0
2023-02-06,10:00:00,10,0.44,2,0
2023-02-06,11:00:00,11,0.29,2,0
2023-02-06,12:00:00,12,0.5,2,0
2023-02-06,13:00:00,13,0.49,2,0
2023-02-06,14:00:00,14,0.12,2,0
2023-02-06,15:00:00,15,0.27,2,0
2023-02-06,16:00:00,16,0.27,2,0
2023-02-06,17:00:00,17,0.23,2,0
2023-02-06,18:00:00,18,0.21,2,0
2023-02-06,19:00:00,19,0.26,2,0
2023-02-06,20:00:00,20,0.28,2,0
2023-02-06,21:00:00,21,0.49,2,0
2023-02-06,22:00:00,22,0.42,2,0
2023-02-06,23:00:00,23,0.11,2,0
2023-02-07,00:00:00,0,0.22,2,1
2023-02-07,01:00:00,1,0.44,2,1
2023-02-07,02:00:00,2,0.31,2,1
2023-02-07,03:00:00,3,0.25,2,1
2023-02-07,04:00:00,4,0.33,2,1
2023-02-07,05:00:00,5,0.2,2,1
2023-02-07,06:00:00,6,0.33,2,1
2023-02-07,07:00:00,7,0.39,2,1
2023-02-07,08:00:00,8,0.2,2,1
2023-02-07,09:00:00,9,0.49,2,1
2023-02-07,10:00:00,10,0.39,2,1
2023-02-07,11:00:00,11,0.3,2,1
2023-02-07,12:00:00,12,0.28,2,1
2023-02-07,13:00:00,13,0.34,2,1
2023-02-07,14:00:00,14,0.18,2,1
2023-02-07,15:00:00,15,0.15,2,1
2023-02-07,16:00:00,16,0.32,2,1
2023-02-07,17:00:00,17,0.38,2,1
2023-02-07,18:00:00,18,0.42,2,1
2023-02-07,19:00:00,19,0.41,2,1
2023-02-07,20:00:00,20,0.12,2,1
2023-02-07,21:00:00,21,0.41,2,1
2023-02-07,22:00:00,22,0.38,2,1
2023-02-07,23:00:00,23,0.16,2,1
2023-02-08,00:00:00,0,0.33,2,2
2023-02-08,01:00:00,1,0.19,2,2
2023-02-08,02:00:00,2,0.2,2,2
2023-02-08,03:00:00,3,0.14,2,2
2023-02-08,04:00:00,4,0.43,2,2
2023-02-08,05:00:00,5,0.36,2,2
2023-02-08,06:00:00,6,0.38,2,2
2023-02-08,07:00:00,7,0.31,2,2
2023-02-08,08:00:00,8,0.35,2,2
2023-02-08,09:00:00,9,0.2,2,2
2023-02-08,10:00:00,10,0.15,2,2
2023-02-08,11:00:00,11,0.21,2,2
2023-02-08,12:00:00,12,0.43,2,2
2023-02-08,13:00:00,13,0.36,2,2
2023-02-08,14:00:00,14,0.12,2,2
2023-02-08,15:00:00,15,0.27,2,2
2023-02-08,16:00:00,16,0.13,2,2
2023-02-08,17:00:00,17,0.36,2,2
2023-02-08,18:00:00,18,0.12,2,2
2023-02-08,19:00:00,19,0.13,2,2
2023-02-08,20:00:00,20,0.45,2,2
2023-02-08,21:00:00,21,0.43,2,2
2023-02-08,22:00:00,22,0.32,2,2
2023-02-08,23:00:00,23,0.17,2,2
2023-02-09,00:00:00,0,0.33,2,3
2023-02-09,01:00:00,1,0.11,2,3
2023-02-09,02:00:00,2,0.18,2,3
2023-02-09,03:00:00,3,0.49,2,3
2023-02-09,04:00:00,4,0.35,2,3
2023-02-09,05:00:00,5,0.44,2,3
2023-02-09,06:00:00,6,0.33,2,3
2023-02-09,07:00:00,7,0.47,2,3
2023-02-09,08:00:00,8,0.16,2,3
2023-02-09,09:00:00,9,0.4,2,3
2023-02-09,10:00:00,10,0.22,2,3
2023-02-09,11:00:00,11,0.46,2,3
2023-02-09,12:00:00,12,0.28,2,3
2023-02-09,13:00:00,13,0.14,2,3
2023-02-09,14:00:00,14,0.15,2,3
2023-02-09,15:00:00,15,0.43,2,3
2023-02-09,16:00:00,16,0.35,2,3
2023-02-09,17:00:00,17,0.43,2,3
2023-02-09,18:00:00,18,0.49,2,3
2023-02-09,19:00:00,19,0.46,2,3
2023-02-09,20:00:00,20,0.4,2,3
2023-02-09,21:00:00,21,0.2,2,3
2023-02-09,22:00:00,22,0.2,2,3
2023-02-09,23:00:00,23,0.43,2,3
2023-02-10,00:00:00,0,0.11,2,4
2023-02-10,01:00:00,1,0.21,2,4
2023-02-10,02:00:00,2,0.15,2,4
2023-02-10,03:00:00,3,0.21,2,4
2023-02-10,04:00:00,4,0.35,2,4
2023-02-10,05:00:00,5,0.13,2,4
2023-02-10,06:00:00,6,0.44,2,4
2023-02-10,07:00:00,7,0.35,2,4
2023-02-10,08:00:00,8,0.43,2,4
2023-02-10,09:00:00,9,0.34,2,4
2023-02-10,10:00:00,10,0.45,2,4
2023-02-10,11:00:00,11,0.17,2,4
2023-02-10,12:00:00,12,0.16,2,4
2023-02-10,13:00:00,13,0.1,2,4
2023-02-10,14:00:00,14,0.43,2,4
2023-02-10,15:00:00,15,0.27,2,4
2023-02-10,16:00:00,16,0.18,2,4
2023-02-10,17:00:00,17,0.33,2,4
2023-02-10,18:00:00,18,0.3,2,4
2023-02-10,19:00:00,19,0.48,2,4
2023-02-10,20:00:00,20,0.14,2,4
2023-02-10,21:00:00,21,0.26,2,4
2023-02-10,22:00:00,22,0.49,2,4
2023-02-10,23:00:00,23,0.17,2,4
2023-02-11,00:00:00,0,0.35,2,5
2023-02-11,01:00:00,1,0.26,2,5
2023-02-11,02:00:00,2,0.26,2,5
2023-02-11,03:00:00,3,0.24,2,5
2023-02-11,04:00:00,4,0.42,2,5
2023-02-11,05:00:00,5,0.41,2,5
2023-02-11,06:00:00,6,0.29,2,5
2023-02-11,07:00:00,7,0.42,2,5
2023-02-11,08:00:00,8,0.12,2,5
2023-02-11,09:00:00,9,0.48,2,5
2023-02-11,10:00:00,10,0.37,2,5
2023-02-11,11:00:00,11,0.13,2,5
2023-02-11,12:00:00,12,0.36,2,5
2023-02-11,13:00:00,13,0.31,2,5
2023-02-11,14:00:00,14,0.49,2,5
2023-02-11,15:00:00,15,0.32,2,5
2023-02-11,16:00:00,16,0.14,2,5
2023-02-11,17:00:00,17,0.35,2,5
2023-02-11,18:00:00,18,0.39,2,5
2023-02-11,19:00:00,19,0.27,2,5
2023-02-11,20:00:00,20,0.43,2,5
2023-02-11,21:00:00,21,0.44,2,5
2023-02-11,22:00:00,22,0.26,2,5
2023-02-11,23:00:00,23,0.29,2,5
2023-02-12,00:00:00,0,0.17,2,6
2023-02-12,01:00:00,1,0.32,2,6
2023-02-12,02:00:00,2,0.2,2,6
2023-02-12,03:00:00,3,0.27,2,6
2023-02-12,04:00:00,4,0.12,2,6
2023-02-12,05:00:00,5,0.23,2,6
2023-02-12,06:00:00,6,0.18,2,6
2023-02-12,07:00:00,7,0.21,2,6
2023-02-12,08:00:00,8,0.12,2,6
2023-02-12,09:00:00,9,0.3,2,6
2023-02-12,10:00:00,10,0.32,2,6
2023-02-12,11:00:00,11,0.35,2,6
2023-02-12,12:00:00,12,0.41,2,6
2023-02-12,13:00:00,13,0.33,2,6
2023-02-12,14:00:00,14,0.4,2,6
2023-02-12,15:00:00,15,0.2,2,6
2023-02-12,16:00:00,16,0.12,2,6
2023-02-12,17:00:00,17,0.3,2,6
2023-02-12,18:00:00,18,0.34,2,6
2023-02-12,19:00:00,19,0.42,2,6
2023-02-12,20:00:00,20,0.41,2,6
2023-02-12,21:00:00,21,0.18,2,6
2023-02-12,22:00:00,22,0.14,2,6
2023-02-12,23:00:00,23,0.3,2,6
2023-02-13,00:00:00,0,0.16,2,0
2023-02-13,01:00:00,1,0.18,2,0
2023-02-13,02:00:00,2,0.41,2,0
2023-02-13,03:00:00,3,0.25,2,0
2023-02-13,04:00:00,4,0.47,2,0
2023-02-13,05:00:00,5,0.17,2,0
2023-02-13,06:00:00,6,0.23,2,0
2023-02-13,07:00:00,7,0.43,2,0
2023-02-13,08:00:00,8,0.44,2,0
2023-02-13,09:00:00,9,0.24,2,0
2023-02-13,10:00:00,10,0.2,2,0
2023-02-13,11:00:00,11,0.4,2,0
2023-02-13,12:00:00,12,0.49,2,0
2023-02-13,13:00:00,13,0.45,2,0
2023-02-13,14:00:00,14,0.41,2,0
2023-02-13,15:00:00,15,0.25,2,0
2023-02-13,16:00:00,16,0.37,2,0
2023-02-13,17:00:00,17,0.36,2,0
2023-02-13,18:00:00,18,0.13,2,0
2023-02-13,19:00:00,19,0.12,2,0
2023-02-13,20:00:00,20,0.17,2,0
2023-02-13,21:00:00,21,0.36,2,0
2023-02-13,22:00:00,22,0.34,2,0
2023-02-13,23:00:00,23,0.47,2,0
2023-02-14,00:00:00,0,0.13,2,1
2023-02-14,01:00:00,1,0.24,2,1
2023-02-14,02:00:00,2,0.47,2,1
2023-02-14,03:00:00,3,0.49,2,1
2023-02-14,04:00:00,4,0.28,2,1
2023-02-14,05:00:00,5,0.14,2,1
2023-02-14,06:00:00,6,0.3,2,1
2023-02-14,07:00:00,7,0.18,2,1
2023-02-14,08:00:00,8,0.3,2,1
2023-02-14,09:00:00,9,0.18,2,1
2023-02-14,10:00:00,10,0.5,2,1
2023-02-14,11:00:00,11,0.48,2,1
2023-02-14,12:00:00,12,0.45,2,1
2023-02-14,13:00:00,13,0.15,2,1
2023-02-14,14:00:00,14,0.34,2,1
2023-02-14,15:00:00,15,0.44,2,1
2023-02-14,16:00:00,16,0.35,2,1
2023-02-14,17:00:00,17,0.48,2,1
2023-02-14,18:00:00,18,0.47,2,1
2023-02-14,19:00:00,19,0.39,2,1
2023-02-14,20:00:00,20,0.34,2,1
2023-02-14,21:00:00,21,0.48,2,1
2023-02-14,22:00:00,22,0.26,2,1
2023-02-14,23:00:00,23,0.19,2,1
2023-02-15,00:00:00,0,0.13,2,2
2023-02-15,01:00:00,1,0.12,2,2
2023-02-15,02:00:00,2,0.44,2,2
2023-02-15,03:00:00,3,0.42,2,2
2023-02-15,04:00:00,4,0.25,2,2
2023-02-15,05:00:00,5,0.13,2,2
2023-02-15,06:00:00,6,0.18,2,2
2023-02-15,07:00:00,7,0.32,2,2
2023-02-15,08:00:00,8,0.33,2,2
2023-02-15,09:00:00,9,0.4,2,2
2023-02-15,10:00:00,10,0.16,2,2
2023-02-15,11:00:00,11,0.32,2,2
2023-02-15,12:00:00,12,0.47,2,2
2023-02-15,13:00:00,13,0.4,2,2
2023-02-15,14:00:00,14,0.18,2,2
2023-02-15,15:00:00,15,0.4,2,2
2023-02-15,16:00:00,16,0.31,2,2
2023-02-15,17:00:00,17,0.15,2,2
2023-02-15,18:00:00,18,0.2,2,2
2023-02-15,19:00:00,19,0.3,2,2
2023-02-15,20:00:00,20,0.43,2,2
2023-02-15,21:00:00,21,0.26,2,2
2023-02-15,22:00:00,22,0.46,2,2
2023-02-15,23:00:00,23,0.3,2,2
2023-02-16,00:00:00,0,0.37,2,3
2023-02-16,01:00:00,1,0.2,2,3
2023-02-16,02:00:00,2,0.33,2,3
2023-02-16,03:00:00,3,0.23,2,3
2023-02-16,04:00:00,4,0.2,2,3
2023-02-16,05:00:00,5,0.32,2,3
2023-02-16,06:00:00,6,0.38,2,3
2023-02-16,07:00:00,7,0.42,2,3
2023-02-16,08:00:00,8,0.36,2,3
2023-02-16,09:00:00,9,0.25,2,3
2023-02-16,10:00:00,10,0.36,2,3
2023-02-16,11:00:00,11,0.44,2,3
2023-02-16,12:00:00,12,0.41,2,3
2023-02-16,13:00:00,13,0.23,2,3
2023-02-16,14:00:00,14,0.47,2,3
2023-02-16,15:00:00,15,0.2,2,3
2023-02-16,16:00:00,16,0.29,2,3
2023-02-16,17:00:00,17,0.21,2,3
2023-02-16,18:00:00,18,0.43,2,3
2023-02-16,19:00:00,19,0.17,2,3
2023-02-16,20:00:00,20,0.45,2,3
2023-02-16,21:00:00,21,0.27,2,3
2023-02-16,22:00:00,22,0.24,2,3
2023-02-16,23:00:00,23,0.48,2,3
2023-02-17,00:00:00,0,0.26,2,4
2023-02-17,01:00:00,1,0.14,2,4
2023-02-17,02:00:00,2,0.27,2,4
2023-02-17,03:00:00,3,0.41,2,4
2023-02-17,04:00:00,4,0.19,2,4
2023-02-17,05:00:00,5,0.49,2,4
2023-02-17,06:00:00,6,0.37,2,4
2023-02-17,07:00:00,7,0.46,2,4
2023-02-17,08:00:00,8,0.47,2,4
2023-02-17,09:00:00,9,0.27,2,4
2023-02-17,10:00:00,10,0.46,2,4
2023-02-17,11:00:00,11,0.46,2,4
2023-02-17,12:00:00,12,0.31,2,4
2023-02-17,13:00:00,13,0.3,2,4
2023-02-17,14:00:00,14,0.18,2,4
2023-02-17,15:00:00,15,0.23,2,4
2023-02-17,16:00:00,16,0.16,2,4
2023-02-17,17:00:00,17,0.3,2,4
2023-02-17,18:00:00,18,0.19,2,4
2023-02-17,19:00:00,19,0.19,2,4
2023-02-17,20:00:00,20,0.18,2,4
2023-02-17,21:00:00,21,0.35,2,4
2023-02-17,22:00:00,22,0.35,2,4
2023-02-17,23:00:00,23,0.23,2,4
2023-02-18,00:00:00,0,0.23,2,5
2023-02-18,01:00:00,1,0.12,2,5
2023-02-18,02:00:00,2,0.4,2,5
2023-02-18,03:00:00,3,0.37,2,5
2023-02-18,04:00:00,4,0.22,2,5
2023-02-18,05:00:00,5,0.34,2,5
2023-02-18,06:00:00,6,0.41,2,5
2023-02-18,07:00:00,7,0.22,2,5
2023-02-18,08:00:00,8,0.2,2,5
2023-02-18,09:00:00,9,0.35,2,5
2023-02-18,10:00:00,10,0.31,2,5
2023-02-18,11:00:00,11,0.18,2,5
2023-02-18,12:00:00,12,0.32,2,5
2023-02-18,13:00:00,13,0.49,2,5
2023-02-18,14:00:00,14,0.28,2,5
2023-02-18,15:00:00,15,0.26,2,5
2023-02-18,16:00:00,16,0.18,2,5
2023-02-18,17:00:00,17,0.15,2,5
2023-02-18,18:00:00,18,0.37,2,5
2023-02-18,19:00:00,19,0.17,2,5
2023-02-18,20:00:00,20,0.33,2,5
2023-02-18,21:00:00,21,0.29,2,5
2023-02-18,22:00:00,22,0.14,2,5
2023-02-18,23:00:00,23,0.12,2,5
2023-02-19,00:00:00,0,0.2,2,6
2023-02-19,01:00:00,1,0.39,2,6
2023-02-19,02:00:00,2,0.42,2,6
2023-02-19,03:00:00,3,0.31,2,6
2023-02-19,04:00:00,4,0.23,2,6
2023-02-19,05:00:00,5,0.29,2,6
2023-02-19,06:00:00,6,0.48,2,6
2023-02-19,07:00:00,7,0.4,2,6
2023-02-19,08:00:00,8,0.48,2,6
2023-02-19,09:00:00,9,0.23,2,6
2023-02-19,10:00:00,10,0.38,2,6
2023-02-19,11:00:00,11,0.29,2,6
2023-02-19,12:00:00,12,0.5,2,6
2023-02-19,13:00:00,13,0.41,2,6
2023-02-19,14:00:00,14,0.3,2,6
2023-02-19,15:00:00,15,0.43,2,6
2023-02-19,16:00:00,16,0.25,2,6
2023-02-19,17:00:00,17,0.2,2,6
2023-02-19,18:00:00,18,0.21,2,6
2023-02-19,19:00:00,19,0.48,2,6
2023-02-19,20:00:00,20,0.46,2,6
2023-02-19,21:00:00,21,0.1,2,6
2023-02-19,22:00:00,22,0.35,2,6
2023-02-19,23:00:00,23,0.15,2,6
2023-02-20,00:00:00,0,0.17,2,0
2023-02-20,01:00:00,1,0.23,2,0
2023-02-20,02:00:00,2,0.2,2,0
2023-02-20,03:00:00,3,0.18,2,0
2023-02-20,04:00:00,4,0.36,2,0
2023-02-20,05:00:00,5,0.4,2,0
2023-02-20,06:00:00,6,0.18,2,0
2023-02-20,07:00:00,7,0.39,2,0
2023-02-20,08:00:00,8,0.16,2,0
2023-02-20,09:00:00,9,0.21,2,0
2023-02-20,10:00:00,10,0.42,2,0
2023-02-20,11:00:00,11,0.13,2,0
2023-02-20,12:00:00,12,0.2,2,0
2023-02-20,13:00:00,13,0.19,2,0
2023-02-20,14:00:00,14,0.48,2,0
